Geolocation,Commodity,2010 January,2010 February,2010 March,2010 April,2010 May,2010 June,2010 July,2010 August,2010 September,2010 October,2010 November,2010 December,2011 January,2011 February,2011 March,2011 April,2011 May,2011 June,2011 July,2011 August,2011 September,2011 October,2011 November,2011 December,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December,2023 January,2023 February,2023 March,2023 April,2023 May,2023 June,2023 July,2023 August,2023 September,2023 October,2023 November,2023 December
....Sorsogon,Alumahan [Indian mackerel],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
....Sorsogon,Bangus [Milkfish],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
....Sorsogon,Bisugo [Threadfin bream],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
....Sorsogon,"Crab, Alimasag [Blue crab]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
....Sorsogon,"Dalagang-Bukid, bilog [Caesio]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
....Sorsogon,"Dalagang-Bukid, lapad [Caesio]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
....Sorsogon,Dilis [Anchovies],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
....Sorsogon,Espada [Hairtail],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
....Sorsogon,Galunggong [Roundscad],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
....Sorsogon,Hasa-hasa [Indo-Pacific mackerel],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
....Sorsogon,Kalaso [Lizard fish],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
....Sorsogon,Lapu-lapu [Grouper],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
....Sorsogon,"Lapu-lapu [Grouper], other than red species",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
....Sorsogon,Matang-baka [Big-eyed scad],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
....Sorsogon,Pusit [Squid],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
....Sorsogon,Salay-salay [Crevalle],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
....Sorsogon,Sapsap [Slipmouth],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
....Sorsogon,"Shrimp, Suaje [Endeavor prawn]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
....Sorsogon,"Shrimp, Sugpo [Tiger prawn]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
....Sorsogon,Talakitok [Cavalla],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
....Sorsogon,Tambakol [Yellowfin tuna],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
....Sorsogon,Tamban [Indian sardines],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
....Sorsogon,Tanigue [Spanish mackerel],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
....Sorsogon,Tilapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
....Sorsogon,Tulingan [Frigate tuna],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
....Sorsogon,White Shrimp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..REGION VI (WESTERN VISAYAS),Alumahan [Indian mackerel],78.15,68.12,68.18,72.38,68.06,70.7,73.57,70.63,67.0,71.03,68.19,71.59,91.99,77.92,78.88,81.97,75.8,83.85,83.95,86.32,84.88,84.43,85.02,89.69,91.77,83.76,84.25,86.12,84.17,88.07,89.56,98.85,91.36,92.9,95.23,87.42,98.26,96.0,84.31,86.12,80.12,85.51,87.21,86.68,96.06,93.19,110.9,102.65,123.72,99.39,88.73,93.83,89.78,91.51,98.51,97.35,103.23,111.26,109.78,111.52,115.66,102.1,100.28,100.94,88.33,90.47,89.82,99.37,96.46,102.03,106.45,105.59,102.88,100.61,92.34,89.97,93.81,91.82,95.99,94.53,99.75,96.72,102.52,104.68,113.09,108.74,105.82,116.24,109.19,102.5,107.53,118.53,122.86,127.11,159.17,165.56,144.11,163.33,100.45,98.72,117.99,104.1,121.43,131.63,125.78,134.48,134.55,126.76,125.3,124.93,110.61,107.0,157.69,114.29,116.29,142.46,139.98,137.66,134.18,154.31,134.24,130.47,129.87,131.47,132.7,161.02,156.0,122.57,132.0,140.78,145.21,150.0,,167.29,163.12,149.17,167.91,161.32,160.98,138.0,167.65,157.02,148.1,176.6,186.75,181.19,178.29,185.55,199.32,184.73,181.0,178.25,181.78,184.55,190.0,203.25,215.63,218.56,194.14,187.67,186.09,182.0,186.43,196.8,192.27,191.34,196.75,194.52
..REGION VI (WESTERN VISAYAS),Bangus [Milkfish],101.26,100.63,94.89,95.76,90.04,88.75,79.98,70.21,73.81,78.93,81.14,85.91,97.15,95.32,99.01,101.61,99.74,94.92,95.76,90.9,97.44,93.48,102.8,108.88,107.61,107.01,108.8,110.48,106.08,107.79,105.42,102.25,106.89,107.42,109.84,107.81,109.83,111.81,108.33,110.1,102.98,99.08,93.01,94.74,102.44,105.86,118.54,112.34,117.77,112.08,111.55,110.72,110.1,107.83,104.86,106.05,107.26,110.15,111.27,114.6,111.72,105.18,107.22,113.33,106.29,108.95,105.0,104.49,104.51,108.36,114.77,112.59,109.51,116.48,113.88,115.93,113.48,107.16,99.37,99.06,101.01,104.56,107.81,107.62,114.29,114.36,115.17,115.76,113.79,107.97,106.42,107.01,110.71,109.33,123.06,135.13,147.47,159.39,129.05,140.88,136.96,127.55,114.96,123.76,125.78,123.52,137.9,123.54,150.28,151.43,148.02,139.57,147.72,116.6,121.75,126.94,124.02,120.33,123.86,133.06,127.1,134.73,144.04,138.36,129.07,124.35,127.86,115.48,112.08,112.61,115.88,132.16,139.98,147.75,148.51,155.23,157.72,149.12,135.48,136.67,145.31,145.16,136.82,153.42,158.96,155.09,151.94,154.38,159.13,159.15,158.11,153.3,150.8,153.17,154.98,159.69,164.67,173.23,173.92,174.78,177.0,176.38,176.0,175.15,174.37,171.34,171.69,176.26
..REGION VI (WESTERN VISAYAS),Bisugo [Threadfin bream],115.33,88.87,85.55,85.32,83.08,85.56,87.47,82.55,78.65,80.49,85.59,80.43,115.75,107.45,107.67,111.31,111.73,111.89,110.25,112.58,115.77,111.57,112.77,113.21,118.9,109.83,112.52,123.26,118.1,116.68,117.13,118.23,114.85,118.9,124.31,116.6,118.84,119.34,113.62,113.41,113.69,112.95,113.44,116.76,129.85,120.3,144.1,127.44,141.69,125.11,122.13,123.84,126.71,127.81,127.79,129.16,129.47,132.41,127.73,143.93,145.5,126.23,124.8,129.66,119.31,126.48,121.83,133.01,110.44,113.49,133.45,135.69,136.84,130.42,122.81,110.33,113.69,109.95,110.22,109.93,134.81,112.8,118.86,125.05,133.05,131.47,121.16,116.12,115.31,117.01,123.38,119.73,125.09,165.95,227.33,,204.56,,126.4,141.32,125.14,123.31,135.05,148.12,144.43,174.57,151.47,150.6,177.27,170.52,135.98,132.25,270.38,137.6,137.6,132.38,133.73,131.37,159.32,159.9,160.68,145.09,130.14,129.09,127.49,137.18,,139.54,134.13,134.78,143.67,157.33,140.0,153.33,143.87,140.71,147.67,140.31,131.56,138.89,143.78,141.22,150.11,180.0,160.0,149.0,158.63,166.88,176.82,179.0,178.75,172.0,172.0,168.33,178.08,183.33,289.43,197.69,258.54,176.88,243.89,240.52,248.13,250.46,248.46,255.67,261.08,264.11
..REGION VI (WESTERN VISAYAS),"Crab, Alimasag [Blue crab]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..REGION VI (WESTERN VISAYAS),"Dalagang-Bukid, bilog [Caesio]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..REGION VI (WESTERN VISAYAS),"Dalagang-Bukid, lapad [Caesio]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..REGION VI (WESTERN VISAYAS),Dilis [Anchovies],62.02,59.51,55.81,50.79,47.23,48.08,40.84,38.07,37.0,43.55,43.14,64.86,67.71,60.36,44.4,43.22,46.4,42.42,40.15,47.62,42.0,49.69,42.96,45.59,57.24,68.0,61.45,65.14,72.0,50.72,48.9,51.1,43.28,48.22,51.5,50.73,65.71,40.96,52.0,43.29,46.7,32.75,46.38,35.3,,49.0,,69.92,60.67,56.86,61.33,54.14,63.5,45.14,45.9,51.69,50.9,55.42,60.75,62.74,64.62,60.52,62.93,47.75,53.64,53.0,54.62,51.12,43.88,45.44,59.85,53.25,42.4,55.38,51.86,50.07,42.89,47.36,44.0,43.0,40.8,54.0,52.6,54.11,65.45,54.33,47.63,38.0,36.86,55.92,46.08,45.12,42.56,61.25,65.2,51.25,72.78,,62.33,59.85,58.13,65.11,66.38,67.31,58.67,60.15,66.67,74.0,78.25,73.57,77.38,57.0,160.0,48.88,48.88,67.5,63.0,69.33,84.0,60.75,,64.5,57.5,70.33,72.25,66.11,,62.33,68.67,65.0,72.33,81.67,95.0,75.0,85.0,65.0,63.86,66.25,76.25,65.0,106.0,83.13,101.0,90.0,82.0,93.33,95.0,97.5,90.83,82.0,85.83,85.0,85.17,78.57,90.0,90.83,115.0,115.0,96.25,104.0,85.0,98.33,103.75,120.0,106.67,105.0,110.0,110.0
..REGION VI (WESTERN VISAYAS),Espada [Hairtail],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..REGION VI (WESTERN VISAYAS),Galunggong [Roundscad],57.51,50.7,57.05,50.0,49.49,52.32,57.14,55.76,50.96,56.01,54.78,59.98,66.34,61.25,59.58,58.83,51.29,63.32,63.42,62.61,66.95,66.19,68.23,71.15,69.38,64.29,66.23,67.28,58.78,68.16,64.35,71.54,69.29,74.4,71.6,69.99,77.05,71.66,59.35,59.43,58.92,65.11,64.85,64.94,62.22,72.36,72.5,88.98,85.65,70.79,56.68,65.86,70.3,69.09,77.35,78.46,76.89,83.23,96.57,95.0,89.24,78.01,75.18,72.97,66.8,67.38,73.13,74.16,76.34,73.49,82.71,78.94,79.3,69.47,62.66,61.47,63.23,62.82,67.24,79.21,68.62,69.18,75.0,75.97,83.45,74.72,69.42,74.04,71.55,75.96,79.46,81.01,80.78,85.07,92.5,103.59,102.11,103.33,89.23,88.61,94.09,93.23,110.1,123.0,111.79,87.96,103.43,103.05,100.0,104.53,80.82,89.49,137.28,103.85,92.1,104.1,107.49,107.65,99.11,130.61,125.88,125.83,112.44,100.36,105.95,105.98,114.0,106.77,107.9,111.52,111.59,113.96,111.6,114.03,111.47,111.24,113.78,112.34,108.12,106.0,112.09,116.65,104.75,115.26,121.05,112.98,113.08,118.55,114.04,118.86,118.04,116.53,120.67,117.2,116.45,122.91,115.91,122.29,118.43,114.1,117.91,128.0,127.49,132.08,136.62,139.45,136.67,135.54
..REGION VI (WESTERN VISAYAS),Hasa-hasa [Indo-Pacific mackerel],56.67,45.44,44.33,,,,,,,,,,,54.17,52.61,51.67,53.33,58.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.67,,70.0,,,69.44,,,,,,107.5,83.33,,67.5,80.0,55.0,,83.33,,,,,,,,,,,,84.44,,71.47,78.89,91.03,111.94,116.67,129.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.86,183.71,180.0,183.0,180.0,180.0,180.0,180.0,180.0,,,183.6
..REGION VI (WESTERN VISAYAS),Kalaso [Lizard fish],52.77,53.03,48.5,48.82,48.1,48.17,47.2,48.89,,,,,54.17,52.27,57.29,58.33,55.4,55.56,58.8,,,,,66.67,63.33,58.89,63.33,57.78,53.64,,52.38,56.33,56.67,,55.56,70.0,66.25,60.83,58.89,61.43,,55.83,,56.36,60.0,,58.89,,75.0,64.17,60.0,48.33,63.33,56.0,69.17,55.28,,70.0,,80.83,78.54,66.67,,57.12,48.19,59.47,69.05,66.25,61.41,57.05,59.19,57.5,62.36,57.41,,50.0,,50.83,56.67,57.78,61.03,59.09,59.17,53.59,53.33,63.33,76.67,85.56,74.17,86.94,83.64,85.13,100.51,100.83,93.67,,93.85,93.89,,95.0,101.92,105.13,104.62,,,100.83,98.25,98.44,105.2,101.2,101.64,105.5,105.67,104.89,97.2,102.8,95.27,95.27,94.22,105.85,96.55,94.83,94.6,97.75,94.15,93.38,94.0,94.5,92.91,95.54,93.45,101.25,95.4,114.55,103.45,102.2,101.4,96.33,99.17,,101.64,117.64,,116.57,116.46,116.33,119.69,118.31,116.31,120.0,116.77,120.0,120.0,119.33,120.0,120.0,126.0,130.0,142.31,139.0,127.0,134.0,134.0,137.08,134.92,138.0,136.46,146.31
..REGION VI (WESTERN VISAYAS),Lapu-lapu [Grouper],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..REGION VI (WESTERN VISAYAS),"Lapu-lapu [Grouper], other than red species",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..REGION VI (WESTERN VISAYAS),Matang-baka [Big-eyed scad],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..REGION VI (WESTERN VISAYAS),Pusit [Squid],90.44,85.68,86.79,86.69,85.95,86.0,84.79,86.1,87.46,92.51,90.13,90.97,112.14,111.39,111.15,114.31,116.92,125.13,121.93,121.52,123.33,127.44,123.46,125.0,134.58,127.67,126.94,132.92,125.38,125.64,124.1,135.42,120.74,129.72,135.0,123.59,133.03,134.44,126.67,122.05,119.05,123.06,125.71,126.03,116.06,126.03,129.62,125.13,136.43,132.22,130.26,128.33,138.7,127.83,133.03,129.62,126.03,125.24,134.87,134.29,140.83,125.0,125.38,122.05,116.67,128.89,126.19,141.67,,136.67,125.83,124.58,131.11,127.36,127.08,,,,,,134.88,,143.33,141.48,152.5,160.56,152.31,172.5,159.74,145.69,144.85,147.95,150.51,169.74,170.83,179.36,183.59,183.33,,191.67,185.0,186.15,184.46,,,169.74,175.69,,,174.0,179.56,181.5,190.67,198.36,169.14,185.0,158.0,165.56,161.8,157.67,131.33,166.91,170.25,228.0,167.67,193.5,166.0,167.0,183.38,174.0,165.33,170.67,169.83,178.4,257.67,186.44,247.43,157.27,165.0,,200.0,226.67,,244.33,224.6,265.27,259.33,260.0,244.5,215.54,196.92,200.29,198.46,207.23,216.5,239.27,267.85,330.0,328.75,325.67,305.33,288.62,296.77,302.0,,322.0,330.57,337.39
..REGION VI (WESTERN VISAYAS),Salay-salay [Crevalle],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..REGION VI (WESTERN VISAYAS),Sapsap [Slipmouth],70.98,64.33,63.48,60.76,60.39,68.77,66.99,61.11,58.8,63.38,61.9,61.62,75.88,71.03,70.3,67.59,70.08,70.82,67.48,72.51,77.47,76.71,76.74,81.33,76.31,73.5,80.93,85.21,78.08,84.61,77.05,94.93,84.44,85.99,86.15,87.68,91.62,91.08,89.03,85.36,84.43,83.65,83.34,82.98,,83.87,,106.71,108.23,94.76,89.27,92.25,86.76,95.21,104.23,104.6,103.48,99.98,100.61,105.44,105.7,97.56,95.82,97.02,86.32,85.32,89.78,88.02,88.56,98.14,98.22,95.09,91.83,87.92,82.32,83.89,95.28,93.0,92.12,96.71,96.07,101.71,104.77,114.03,113.0,109.81,99.53,101.39,94.74,99.86,98.73,100.0,97.95,102.06,,,97.38,,99.74,111.75,102.76,113.11,104.0,113.6,114.06,109.67,102.29,113.87,123.58,111.5,98.17,91.74,200.0,99.65,99.65,102.93,105.63,102.75,109.0,112.74,114.39,117.27,96.7,112.25,104.11,106.47,,109.67,80.56,83.75,88.33,97.69,110.67,110.0,103.38,105.45,122.78,90.0,86.11,110.42,105.71,106.56,110.0,124.0,126.32,122.22,123.85,104.09,121.25,125.0,133.75,123.33,132.91,,124.0,,138.85,164.55,157.5,121.67,134.86,139.59,144.69,151.67,145.84,150.68,153.17,154.17
..REGION VI (WESTERN VISAYAS),"Shrimp, Suaje [Endeavor prawn]",195.0,236.67,198.33,230.0,222.73,182.86,189.05,201.5,218.89,201.96,226.25,220.0,236.9,265.0,231.43,270.0,238.5,230.34,206.15,199.26,214.38,237.0,217.04,213.0,195.0,180.0,220.0,257.5,257.5,235.5,194.67,216.29,198.41,204.44,206.47,193.13,183.33,234.0,227.33,242.31,259.44,235.71,213.75,208.79,,222.5,,194.71,207.65,228.18,180.0,229.47,211.67,224.17,221.92,231.55,249.11,251.61,213.16,203.75,251.06,232.58,,,,227.11,230.45,217.16,214.54,221.95,246.98,272.33,243.91,259.88,250.27,241.1,242.86,246.41,263.02,248.89,240.75,244.43,245.17,283.71,284.33,298.75,288.18,320.0,318.15,285.85,288.17,259.29,249.24,244.41,,,340.62,,351.11,347.68,331.28,282.19,277.26,261.17,251.83,275.51,273.63,297.95,340.48,308.83,,347.68,331.28,273.51,273.51,268.57,252.33,264.47,277.63,300.25,296.11,359.76,306.61,280.11,272.82,286.66,,264.23,284.38,275.5,280.65,310.0,340.0,299.29,301.88,315.65,290.0,257.05,256.75,255.71,255.0,263.33,273.25,323.24,310.26,344.12,333.1,372.35,355.0,325.53,280.0,259.25,264.29,261.67,293.68,325.53,351.67,366.33,346.75,356.47,307.25,264.21,286.25,268.26,270.56,282.35,290.0,280.94
